Data;Ano;MesNum;Mês;MesLongo;AnoMes;Periodo;proprietario;proprietario_filtro;Proprietario_Nome_Valido;subdominio;tema;tipo;produtos_digisac;Produto_Curto;card_financeiro;tipo_servico;motivo_downgrade;Situacao_Down;descricao;qtd_servicos;total_up_RS;total_down_RS;Movimento;criacao_url;Tempo_vida_cli;Faixa_Vida
19/11/2025;2025;11;Nov.;novembro;2025-11;Nov./25;Leticia Silva;Leticia Silva;True;thaislimaatelier;Downgrade;Não informado;IA Copiloto;IA Copiloto;https://app.pipefy.com/open-cards/1256811666;Migração/Outro;Não viu valor agregado;Redução de custo;Disse que no modelo consultivo não se aplicou de forma que esperava;1;0.0;0.0;Downgrade;;;Não calculado
19/11/2025;2025;11;Nov.;novembro;2025-11;Nov./25;Luis Siqueira;Luis Siqueira;True;mercuriocontabi;Downgrade;Não informado;IA Copiloto;IA Copiloto;https://app.pipefy.com/open-cards/1256991258;Migração/Outro;Não viu valor agregado;Redução de custo;Cliente disse que não se adaptou ao produto, pela forma que ele atua não fez muito sentido no momento;1;0.0;0.0;Downgrade;;;Não calculado
19/11/2025;2025;11;Nov.;novembro;2025-11;Nov./25;Marcela Medeiros;Marcela Medeiros;True;saboresdononno;Downgrade;Não informado;Funil de vendas;Funil de vendas;https://app.pipefy.com/open-cards/1256911576;Migração/Outro;Não viu valor agregado;Redução de custo;Down Funil de vendas- solicitado por ligação - 49,90. Resp. cadumoura8888@gmail.com > Funcionalidade não fez sentido para ele. Participou até mesmo do treinamento, mas não deu resultados para sua atividade. Decidiu não dar mais detalhes.;1;0.0;0.0;Downgrade;;;Não calculado
19/11/2025;2025;11;Nov.;novembro;2025-11;Nov./25;Melissa Duarte;Melissa Duarte;True;biankavalenteadv;Downgrade;Não informado;Conexão adicional de WhatsApp;Conexão adicional de WhatsApp;https://app.pipefy.com/open-cards/1256882867;Migração/Outro;Redução de funcionários;Redução de custo;Down plano base para plano acelera R$99,00;1;0.0;0.0;Downgrade;;;Não calculado
19/11/2025;2025;11;Nov.;novembro;2025-11;Nov./25;Melissa Duarte;Melissa Duarte;True;marest;Downgrade;Não informado;Integração;Integração;https://app.pipefy.com/open-cards/1256767684;Migração/Outro;Redução de demanda;Redução de custo;Downgrade integração com GLPI R$59,99;1;0.0;0.0;Downgrade;;;Não calculado
19/11/2025;2025;11;Nov.;novembro;2025-11;Nov./25;Tadiane Biason;Tadiane Biason;True;mercury;Downgrade;Não informado;Conexão adicional de WhatsApp;Conexão adicional de WhatsApp;https://app.pipefy.com/open-cards/1257184229;Migração/Outro;Redução de demanda;Redução de custo;Tipo: Upgrade Produto: 1 Conexão Comuns Valor: R$ 89,00 URL: mercury Protocolo: 202511191573039 (Acabei realizando o Down de duas pois fiz um up antes, errado, por isso reduzi 2, mas o pedido da cliente é somente 1);1;0.0;0.0;Downgrade;;;Não calculado
19/11/2025;2025;11;Nov.;novembro;2025-11;Nov./25;Viviane Vieira;Viviane Vieira;True;inovarcursos;Downgrade;Não informado;Conexão adicional de WhatsApp;Conexão adicional de WhatsApp;https://app.pipefy.com/open-cards/1257130724;Migração/Outro;Não viu valor agregado;Redução de custo;Esta suspensa, quer retornar, porém sem o custo da conexão adicional;1;0.0;0.0;Downgrade;;;Não calculado
19/11/2025;2025;11;Nov.;novembro;2025-11;Nov./25;Viviane Vieira;Viviane Vieira;True;trucaoautopeca;Downgrade;Não informado;"Chat interno; Funil de vendas";"Chat interno; Funil de vendas";https://app.pipefy.com/open-cards/1257167450;Migração/Outro;Falta de Funcionalidade;Outros motivos descritos;o funil de vendas conseguimos um melhor (nosso TI fez um pra usarmos integrado com nosso RP)  e a comunicação interna está sendo no whatsapp mesmo.;2;0.0;0.0;Downgrade;;;Não calculado
21/11/2025;2025;11;Nov.;novembro;2025-11;Nov./25;82573565;Usuário inexistente;False;ammadesign;Downgrade;Não informado;Funil de vendas;Funil de vendas;https://app.pipefy.com/open-cards/1257681883;Migração/Outro;Não viu valor agregado;Redução de custo;Downgrade Funil de vendas R$ 49,00 | Motivo: Preferiu contratar outra funcionalidade | Protocolo: 202511211574951;1;0.0;0.0;Downgrade;;;Não calculado
21/11/2025;2025;11;Nov.;novembro;2025-11;Nov./25;83205771;Usuário inexistente;False;somatecnologia;Downgrade;Não informado;Distribuição automática;Distribuição automática;https://app.pipefy.com/open-cards/1257893762;Migração/Outro;Bug Plataforma;Cancelamento / encerramento;Motivo: Cliente buscou solução para um bug na distribuição, porém foi informado que o problema dela foi escalonado, mas que não existia prazo de resolução, a mesma solicitou o cancelamento por esse motivo.;1;0.0;0.0;Downgrade;;;Não calculado
21/11/2025;2025;11;Nov.;novembro;2025-11;Nov./25;Luis Siqueira;Luis Siqueira;True;kericomateriais;Downgrade;Não informado;Funil de vendas;Funil de vendas;https://app.pipefy.com/open-cards/1257689723;Migração/Outro;Não se adaptou ao produto;Redução de custo;Cliente fez a redução do funil de vendas  Cliente - A ferramenta e muito boa, porém meu vendedores não estão usando. A apara eu ficar encima deles forçando a usar não vai compensar tbm. Sem tempo hehe. Então se torna mais viável cancelar;1;0.0;0.0;Downgrade;;;Não calculado
21/11/2025;2025;11;Nov.;novembro;2025-11;Nov./25;Luis Siqueira;Luis Siqueira;True;mzhotelaria;Downgrade;Não informado;Funil de vendas;Funil de vendas;https://app.pipefy.com/open-cards/1257771951;Migração/Outro;Redução de demanda;Redução de custo;reduzindo por conta de redução de custo;1;0.0;0.0;Downgrade;;;Não calculado
21/11/2025;2025;11;Nov.;novembro;2025-11;Nov./25;Luis Siqueira;Luis Siqueira;True;ncveiculos;Downgrade;Não informado;Funil de vendas;Funil de vendas;https://app.pipefy.com/open-cards/1257848202;Migração/Outro;Não viu valor agregado;Redução de custo;Cliente - Acabou que os vendedores não usaram. Mas é bem prático e muito bom pra nos que não serviu;1;0.0;0.0;Downgrade;;;Não calculado
24/11/2025;2025;11;Nov.;novembro;2025-11;Nov./25;82573565;Usuário inexistente;False;fernandofelix;Downgrade;Não informado;IA Copiloto;IA Copiloto;https://app.pipefy.com/open-cards/1258833559;Migração/Outro;Falta de Funcionalidade;Outros motivos descritos;Downgrade - IA Copiloto - 500 créditos R$ 49,90 | Protocolo: 202511211575873;1;0.0;0.0;Downgrade;;;Não calculado
24/11/2025;2025;11;Nov.;novembro;2025-11;Nov./25;82573565;Usuário inexistente;False;gruposigma;Downgrade;Não informado;Funil de vendas;Funil de vendas;https://app.pipefy.com/open-cards/1258929642;Migração/Outro;Falta de Funcionalidade;Outros motivos descritos;Downgrade Funil de Vendas R$ 49,00 | Motivo: Protocolo: 202511241576964;1;0.0;0.0;Downgrade;;;Não calculado
24/11/2025;2025;11;Nov.;novembro;2025-11;Nov./25;Leticia Silva;Leticia Silva;True;espacohaus;Downgrade;Não informado;Usuário adicional;Usuário adicional;https://app.pipefy.com/open-cards/1258955331;Migração/Outro;Redução de funcionários;Redução de custo;- Down 3 usuários adicionais;1;0.0;0.0;Downgrade;;;Não calculado
24/11/2025;2025;11;Nov.;novembro;2025-11;Nov./25;Leticia Silva;Leticia Silva;True;saltbeachclub;Downgrade;Não informado;Chat interno;Chat interno;https://app.pipefy.com/open-cards/1258882567;Migração/Outro;Não se adaptou ao produto;Outros motivos descritos;Cliente disse que não estava utilizando recurso.;1;0.0;0.0;Downgrade;;;Não calculado
24/11/2025;2025;11;Nov.;novembro;2025-11;Nov./25;Leticia Silva;Leticia Silva;True;settemadvogados;Downgrade;Não informado;Resumo Inteligente;Resumo Inteligente;https://app.pipefy.com/open-cards/1258561906;Migração/Outro;Falta de Funcionalidade;Problema técnico / limitação;Cliente disse que o limite de utilização é insuficiente para a minha demanda apresenta varias falhas algumas vezes ao fechar o chamado, ele reabre o chamado por causa do resumi IA;1;0.0;0.0;Downgrade;;;Não calculado
24/11/2025;2025;11;Nov.;novembro;2025-11;Nov./25;Leticia Silva;Leticia Silva;True;zandomaxeletronicos;Downgrade;Não informado;Funil de vendas;Funil de vendas;https://app.pipefy.com/open-cards/1258941711;Migração/Outro;Não se adaptou ao produto;Cancelamento / encerramento;cliente esperava que a plataforma funcionasse de outra forma, especialmente no funil de entrada, onde gostaria que os contatos já caíssem automaticamente na carteira do vendedor responsável. Também faltou a possibilidade de separar clientes por campos como “cliente nativo”, entre outros filtros. Como essas funcionalidades não atenderam às necessidades, ele está solicitando o cancelamento, mas afirma que pode reconsiderar no futuro caso veja melhorias.;1;0.0;0.0;Downgrade;;;Não calculado
24/11/2025;2025;11;Nov.;novembro;2025-11;Nov./25;Vinicius Simões;Vinicius Simões;True;prsmonitoramento;Downgrade;Não informado;Funil de vendas;Funil de vendas;https://app.pipefy.com/open-cards/1258543293;Migração/Outro;Falta de Funcionalidade;Cancelamento / encerramento;Downgrade: - Funil de Vendas - R$ 49,90  Motivo: a cliente não entrou muito em detalhes, disse apenas que o Funil não possui uma função que eles precisavam. Antes de chegar na retenção, ela passou por um treinamento com o Rafael e lá, ela disse que o Funil não serviria pois o atendimento precisaria ficar vinculado ao time comercial, mas ao mesmo tempo, ter acesso ao atendimento 24h da empresa, para o caso se surgir algum problema após o horário comercial. Em treinamento, ele tentou entender a relação do funil com os atendimento, mas a cliente não deu detalhes, disse apenas que gostaria apenas de cancelar.;1;0.0;0.0;Downgrade;;;Não calculado
24/11/2025;2025;11;Nov.;novembro;2025-11;Nov./25;Vinicius Simões;Vinicius Simões;True;vectuscontabilidade;Downgrade;Não informado;"Usuário adicional; Funil de vendas";"Usuário adicional; Funil de vendas";https://app.pipefy.com/open-cards/1258781644;Migração/Outro;Redução de demanda;Redução de custo;Downgrade: - 5x Usuários adicionais - R$ 130,00 - Funil de Vendas - R$ 49,90  Motivo: - Usuários adicionais: a cliente precisou reduzir a quantidade de colaboradores. - Funil de Vendas: eles encontraram um CRM mais completo para trabalharem, o CRM se chama 4C.;2;0.0;0.0;Downgrade;;;Não calculado
25/11/2025;2025;11;Nov.;novembro;2025-11;Nov./25;Leticia Silva;Leticia Silva;True;delfrio;Downgrade;Não informado;Combo de IA's;Combo de IA's;https://app.pipefy.com/open-cards/1259467936;Migração/Outro;Dificuldade financeira;Redução de custo;Cliente está passando por dificuldades financeiras.;1;0.0;0.0;Downgrade;;;Não calculado
25/11/2025;2025;11;Nov.;novembro;2025-11;Nov./25;Leticia Silva;Leticia Silva;True;ourovix;Downgrade;Não informado;Conexão Instagram Direct;Conexão Instagram Direct;https://app.pipefy.com/open-cards/1259149771;Migração/Outro;Falta de Funcionalidade;Outros motivos descritos;Cliente relacionou o recebimento de mensagens do Insta pela digasac como um ponto de alerta para possíveis banimentos devido ao alto fluxo, falei que isso não influencia mas  a mesma não quis seguir mesmo assim.;1;0.0;0.0;Downgrade;;;Não calculado
25/11/2025;2025;11;Nov.;novembro;2025-11;Nov./25;Leticia Silva;Leticia Silva;True;trilhas;Downgrade;Não informado;Funil de vendas;Funil de vendas;https://app.pipefy.com/open-cards/1259532398;Migração/Outro;Não se adaptou ao produto;Outros motivos descritos;Cliente prefere algo mais robusto, vai trocar pela integração com a rd crm;1;0.0;0.0;Downgrade;;;Não calculado
25/11/2025;2025;11;Nov.;novembro;2025-11;Nov./25;Vinicius Simões;Vinicius Simões;True;centraldeseguros;Downgrade;Não informado;Funil de vendas;Funil de vendas;https://app.pipefy.com/open-cards/1259544307;Migração/Outro;Custo Benefício;Redução de custo;Downgrade: - Funil de Vendas - R$ 49,00  Motivo: o cliente preferiu utilizar o CRM da RD Station, que, inclusive, esta integrado na Digisac.;1;0.0;0.0;Downgrade;;;Não calculado
26/11/2025;2025;11;Nov.;novembro;2025-11;Nov./25;80401157;Usuário inexistente;False;suprimentosglobal;Downgrade;Não informado;Integração;Integração;https://app.pipefy.com/open-cards/1259814140;Migração/Outro;Desistência da contratação;Processo/uso operacional;Downgrade contratação Integração PipeDrive R$ 59,99/mensal | PROTOCOLO: 202511261580295  Relato do cliente: A integração não teve a funcionalidade que precisamos, não tem a opção organização na integração.;1;0.0;0.0;Downgrade;;;Não calculado
26/11/2025;2025;11;Nov.;novembro;2025-11;Nov./25;82573565;Usuário inexistente;False;advocaciauiaraalves;Downgrade;Não informado;IA Copiloto;IA Copiloto;https://app.pipefy.com/open-cards/1259750654;Migração/Outro;Não se adaptou ao produto;Outros motivos descritos;Downgrade - IA Copiloto - 500 créditos R$ 49,90 | Motivo: Cliente não esta utilizando no momento e vai recontratar depois | Protocolo: 202511261579846;1;0.0;0.0;Downgrade;;;Não calculado
