Data;Ano;MesNum;Mês;MesLongo;AnoMes;Periodo;proprietario;proprietario_filtro;Proprietario_Nome_Valido;subdominio;tema;tipo;produtos_digisac;Produto_Curto;card_financeiro;tipo_servico;motivo_downgrade;Situacao_Down;descricao;qtd_servicos;total_up_RS;total_down_RS;Movimento;criacao_url;Tempo_vida_cli;Faixa_Vida;Produto_Individual;produtos_digisac_original;Categoria;Status_Consideracao;Motivo_Consideracao
04/02/2026;2026;2;Fev.;fevereiro;2026-02;Fev./26;Sem proprietário;Usuário inexistente;False;tegcont;Downgrade;Não informado;Funil de vendas;Funil de vendas;—;Migração/Outro;Não se adaptou ao produto;Outros motivos descritos;Downgrade Funil de Vendas | 202602021651045;1;0.0;0.0;Downgrade;;;Não calculado;Funil de vendas;Funil de vendas;Módulos;Não considerado;Sem link no Card Financeiro
05/02/2026;2026;2;Fev.;fevereiro;2026-02;Fev./26;Guilherme Virgilio Soares;Guilherme Virgilio Soares;True;1tabjacarei;Solicitação de Bonificação e Desconto;Não informado;Chat interno;Chat interno;—;Migração/Outro;Não informado;Outros motivos descritos;- Solicitação de desconto: Cliente solicita desconto no chat interno.  Sugestão: Chat interno | R$ 49,00/mensais;1;0.0;0.0;__EXCLUIR__;;;Não calculado;Chat interno;Chat interno;Módulos;Não considerado;Sem link no Card Financeiro
05/02/2026;2026;2;Fev.;fevereiro;2026-02;Fev./26;Marcela Medeiros;Marcela Medeiros;True;alperpraiagrande;Upgrade;Não informado;Usuário adicional;Usuário adicional;—;Migração/Outro;Não informado;Outros motivos descritos;UP, 6 usuários adicionais por R$ 29,00 cada - Protocolo 202602041655265;1;0.0;0.0;Upgrade;;;Não calculado;Usuário adicional;Usuário adicional;Usuários;Não considerado;Sem link no Card Financeiro
06/02/2026;2026;2;Fev.;fevereiro;2026-02;Fev./26;Vitoria Sabadin;Vitoria Sabadin;True;jnmoura;Migração para número oficial;Não informado;Migração para número oficial;Migração para número oficial;—;Migração/Outro;Não informado;Outros motivos descritos;Não informado;1;0.0;0.0;Migração;;;Não calculado;Migração para número oficial;Migração para número oficial;Conexão;Não considerado;Sem link no Card Financeiro
09/02/2026;2026;2;Fev.;fevereiro;2026-02;Fev./26;Usuário não identificado;Usuário inexistente;False;integralidademedica;Upgrade;Não informado;Conexão adicional de WhatsApp - WABA;Conexão adicional de WhatsApp - WABA;—;Migração/Outro;Não informado;Redução de custo;Tipo: Upgrade Produto: 1 conexão WABA / Gupshup / Direct Payment Valor: R$ 89,00;1;0.0;0.0;Upgrade;;;Não calculado;Conexão adicional de WhatsApp - WABA;Conexão adicional de WhatsApp - WABA;Conexão;Não considerado;Sem link no Card Financeiro
10/02/2026;2026;2;Fev.;fevereiro;2026-02;Fev./26;Usuário não identificado;Usuário inexistente;False;prominas;Downgrade;Não informado;Integração;Integração;—;Migração/Outro;Desistência da contratação;Outros motivos descritos;Downgrade Integração RD CRM | R$ 59,99/mensal;1;0.0;0.0;Downgrade;;;Não calculado;Integração;Integração;Integração;Não considerado;Sem link no Card Financeiro
10/02/2026;2026;2;Fev.;fevereiro;2026-02;Fev./26;Usuário não identificado;Usuário inexistente;False;upparks;Upgrade;Não informado;Conexão adicional de WhatsApp;Conexão adicional de WhatsApp;—;Migração/Outro;Não informado;Outros motivos descritos;Upgrade 2 conexões standard R$ 69,00 cada, autorizado pela Aline Parmezão | 202602091659474;1;0.0;0.0;Upgrade;;;Não calculado;Conexão adicional de WhatsApp;Conexão adicional de WhatsApp;Conexão;Não considerado;Sem link no Card Financeiro
10/02/2026;2026;2;Fev.;fevereiro;2026-02;Fev./26;Guilherme Virgilio Soares;Guilherme Virgilio Soares;True;clinicadeimagem;Upgrade;Não informado;Transcrição de Áudio;Transcrição de Áudio;—;Migração/Outro;Não informado;Outros motivos descritos;- Upgrade:  IA Transcrição de áudios - 500 créditos | R$24,90 |  Conexão de Instagram | R$89,00 Conexão de Facebook | R$89,00 |  Total: R$202,90;1;0.0;0.0;Upgrade;;;Não calculado;Transcrição de Áudio;"Transcrição de Áudio; Conexão Instagram Direct; Conexão Facebook Messenger";IA;Não considerado;Sem link no Card Financeiro
10/02/2026;2026;2;Fev.;fevereiro;2026-02;Fev./26;Guilherme Virgilio Soares;Guilherme Virgilio Soares;True;clinicadeimagem;Upgrade;Não informado;Conexão Instagram Direct;Conexão Instagram Direct;—;Migração/Outro;Não informado;Outros motivos descritos;- Upgrade:  IA Transcrição de áudios - 500 créditos | R$24,90 |  Conexão de Instagram | R$89,00 Conexão de Facebook | R$89,00 |  Total: R$202,90;1;0.0;0.0;Upgrade;;;Não calculado;Conexão Instagram Direct;"Transcrição de Áudio; Conexão Instagram Direct; Conexão Facebook Messenger";Conexão;Não considerado;Sem link no Card Financeiro
10/02/2026;2026;2;Fev.;fevereiro;2026-02;Fev./26;Guilherme Virgilio Soares;Guilherme Virgilio Soares;True;clinicadeimagem;Upgrade;Não informado;Conexão Facebook Messenger;Conexão Facebook Messenger;—;Migração/Outro;Não informado;Outros motivos descritos;- Upgrade:  IA Transcrição de áudios - 500 créditos | R$24,90 |  Conexão de Instagram | R$89,00 Conexão de Facebook | R$89,00 |  Total: R$202,90;1;0.0;0.0;Upgrade;;;Não calculado;Conexão Facebook Messenger;"Transcrição de Áudio; Conexão Instagram Direct; Conexão Facebook Messenger";Conexão;Não considerado;Sem link no Card Financeiro
10/02/2026;2026;2;Fev.;fevereiro;2026-02;Fev./26;Vitoria Sabadin;Vitoria Sabadin;True;jnmoura;Migração para número oficial;Não informado;Migração para número oficial;Migração para número oficial;—;Migração/Outro;Não informado;Outros motivos descritos;Não informado;1;0.0;0.0;Migração;;;Não calculado;Migração para número oficial;Migração para número oficial;Conexão;Não considerado;Sem link no Card Financeiro
10/02/2026;2026;2;Fev.;fevereiro;2026-02;Fev./26;Vitoria Sabadin;Vitoria Sabadin;True;jnmoura;Upgrade;Não informado;Primeira ativação de número oficial;Primeira ativação de número oficial;—;Migração/Outro;Não informado;Outros motivos descritos;Plano Base – 2 Usuários – 1 Conexão (1×) | R$165,74  Usuários adicionais (2 × R$29,00) | R$58,00  Conexão adicional WABA - 360dialog / Direct Payment (1x) | R$89,00  Total: R$312,74;1;0.0;0.0;Upgrade;;;Não calculado;Primeira ativação de número oficial;Primeira ativação de número oficial;Conexão;Não considerado;Sem link no Card Financeiro
11/02/2026;2026;2;Fev.;fevereiro;2026-02;Fev./26;Usuário não identificado;Usuário inexistente;False;amern;Migração para número oficial;Não informado;Migração para número oficial;Migração para número oficial;—;Migração/Outro;Não informado;Outros motivos descritos;Não informado;1;0.0;0.0;Migração;;;Não calculado;Migração para número oficial;Migração para número oficial;Conexão;Não considerado;Sem link no Card Financeiro
11/02/2026;2026;2;Fev.;fevereiro;2026-02;Fev./26;Usuário não identificado;Usuário inexistente;False;dibassessoria;Migração para número oficial;Não informado;Migração para número oficial;Migração para número oficial;—;Migração/Outro;Não informado;Outros motivos descritos;Não informado;1;0.0;0.0;Migração;;;Não calculado;Migração para número oficial;Migração para número oficial;Conexão;Não considerado;Sem link no Card Financeiro
11/02/2026;2026;2;Fev.;fevereiro;2026-02;Fev./26;Guilherme Virgilio Soares;Guilherme Virgilio Soares;True;conteasyconsultoria;Solicitação de Bonificação e Desconto;Não informado;Usuário adicional;Usuário adicional;—;Migração/Outro;Não informado;Redução de custo;- Solicitação de desconto: Cliente informa que gostaria de revisar o valor do plano:  Plano base 2 usuários - 1 conexão | R$197,00 | Usuários adicionais | 18x R$29,00 | R$522,00 Usuários bonificados | 1x R$0,00 | R$0,00 Servidor 2/4 | R$89,00  Total: 808,00  Recentemente recebeu uma proposta de outra plataforma no valor de R$ 665,25 para 20 usuários, como estão satisfeitos com a utilização da Digisac, gostariam de aproximar ao valor proposto para permanecerem com a parceria (querem permanecer com os 21 usuários na plataforma).;1;0.0;0.0;__EXCLUIR__;;;Não calculado;Usuário adicional;Usuário adicional;Usuários;Não considerado;Sem link no Card Financeiro
11/02/2026;2026;2;Fev.;fevereiro;2026-02;Fev./26;Sem proprietário;Usuário inexistente;False;gabriellefloresadv;Downgrade;Não informado;Usuário adicional;Usuário adicional;—;Migração/Outro;Migrando de Plataforma;Processo/uso operacional;Migraçao para a CHATGURU, cliente menciona que -> plataforma é mais robusta em automações e agendamentos. A Digisac tem várias limitações. Gosto mais da interface do Digisac e da forma de organização das filas. Mas estamos utilizando várias automações deles que nos tiraram diversas atividades do dia a dia, como inclusão de tags automaticamente, os funis dele tbm são melhores e a possibilidade de realizar infinitas ações em massa.;1;0.0;0.0;Downgrade;;;Não calculado;Usuário adicional;"Usuário adicional; Servidores";Usuários;Não considerado;Sem link no Card Financeiro
11/02/2026;2026;2;Fev.;fevereiro;2026-02;Fev./26;Sem proprietário;Usuário inexistente;False;gabriellefloresadv;Downgrade;Não informado;Servidores;Servidores;—;Migração/Outro;Migrando de Plataforma;Processo/uso operacional;Migraçao para a CHATGURU, cliente menciona que -> plataforma é mais robusta em automações e agendamentos. A Digisac tem várias limitações. Gosto mais da interface do Digisac e da forma de organização das filas. Mas estamos utilizando várias automações deles que nos tiraram diversas atividades do dia a dia, como inclusão de tags automaticamente, os funis dele tbm são melhores e a possibilidade de realizar infinitas ações em massa.;1;0.0;0.0;Downgrade;;;Não calculado;Servidores;"Usuário adicional; Servidores";Servidor;Não considerado;Sem link no Card Financeiro
11/02/2026;2026;2;Fev.;fevereiro;2026-02;Fev./26;Vinicius Simões;Vinicius Simões;True;lelus;Criação de URL;Não informado;URL;URL;—;Migração/Outro;Não informado;Outros motivos descritos;Não informado;1;0.0;0.0;Criação de URL;;;Não calculado;URL;URL;URL;Não considerado;Sem link no Card Financeiro
12/02/2026;2026;2;Fev.;fevereiro;2026-02;Fev./26;Usuário não identificado;Usuário inexistente;False;classeacontabil;Upgrade;Não informado;Integração;Integração;—;Migração/Outro;Não informado;Outros motivos descritos;Upgrade RD Station CRM R$ 59,99/mensal;1;0.0;0.0;Upgrade;;;Não calculado;Integração;Integração;Integração;Não considerado;Sem link no Card Financeiro
13/02/2026;2026;2;Fev.;fevereiro;2026-02;Fev./26;Usuário não identificado;Usuário inexistente;False;livance;Solicitação de Bonificação e Desconto;Não informado;Conexão adicional de WhatsApp;Conexão adicional de WhatsApp;—;Migração/Outro;Não informado;Redução de custo;Na data de hoje, a cliente realizou um upgrade de 7  novas conexões (7*89 = R$623,00). Após a contratação, ela questionou a possibilidade de concessão de desconto em função da quantidade adquirida.  Diante disso, expliquei que abriria a solicitação internamente e, para manter a equiparação com as demais URLs pertencentes ao mesmo grupo, apliquei o valor unitário de R$ 89,00 para R$ 84,56.  Nesse sentido, fico no aguardo de um posicionamento sobre a possibilidade de conceder alguma margem adicional de desconto exclusivamente para essas 7 conexões contratadas hoje.;1;0.0;0.0;__EXCLUIR__;;;Não calculado;Conexão adicional de WhatsApp;Conexão adicional de WhatsApp;Conexão;Não considerado;Sem link no Card Financeiro
